id,name,original_language,rating,rating_votes,release_freq,activity_all_time_rank,activity_month_rank,activity_week_rank,on_reading_lists,reading_list_all_time_rank,reading_list_month_rank
49726,Explosive Pet Cute Fox,chinese,2.6,16,3.5,9083,1745,3389,303,9049,4675
49730,A Step Forward,japanese,3.6,12,13.2,9600,5960,3615,203,10122,7473
49732,Forced into the Deep,chinese,3.6,19,15,8297,6061,819,243,9680,5675
49734,Hard Work Will Never Betray Me (LN),japanese,3.8,15,5.7,8004,3641,2216,445,7873,3042
49738,Return To 1990,chinese,3.8,17,2.9,7995,4719,2390,232,9804,3251
49742,How Can I Get Rid of Him,chinese,3.7,36,6.8,6048,2000,3489,466,7714,3775
49748,The Princess Doesn’t Want To Marry Her Ideal Type,korean,2.5,4,37,11713,6151,2000,262,9482,9238
49754,It Turned Out to be a Useful Fraudulent Marriage,korean,3.3,10,36.5,11279,2000,2000,233,9802,9388
49756,Suisui at Seventy,chinese,2.6,15,3.1,8275,2103,2103,310,8990,3579
49759,Good Samaritan Mr Yu,chinese,4.1,20,9.1,8845,3772,4355,377,8388,4600
49763,"My Girlfriend Cheated on Me With a Senior, so I’m Cheating on Her With His Girlfriend (LN)",japanese,3.6,38,1.4,5840,1299,325,740,6178,708
49764,Little Peasant Wife,chinese,2.7,6,7.9,10691,2000,6928,136,10919,10413
49769,"I, An S-Rank Adventurer, Will Buy And Protect My Enslaved Childhood Friend” to “I, An S-Rank Adventurer, Will Buy And Protect My Enslaved Childhood Friend I’ve Trained Together With In Swords",japanese,3,37,6.1,6501,1159,1134,753,6124,2247
49771,Happy Ending After Divorce,korean,4.1,25,3.1,6502,1254,839,828,5795,1201
49779,Raga of the Dry Branch,korean,3.7,18,3.5,8628,3700,2818,333,8764,7613
49781,Q1: Prove Your Eternal Love. There Shall Be No Heroine Correction.,japanese,3.7,22,9.1,8709,2000,5639,256,9533,5146
49787,I Want To Be Your First,korean,4,27,1.6,8020,1963,1830,556,7147,2431
49789,The Younger Brother Next Door is a School Grass,chinese,3.4,16,6.6,10073,1846,6928,321,8861,5675
49801,"I’m Just an Underling of an Evil Organization, but for Some Reason I was Ordered to Honeytrap the Hero",japanese,3.4,17,4.8,8554,3399,1784,339,8723,2526
49802,She Decided Not To Get Revenge,korean,2.8,12,3.3,10518,2122,4355,320,8882,6662
49807,I Became the Villain’s Wife,korean,3.2,13,4.7,8532,2567,2522,442,7892,6078
49813,Old Enemy Became Sweet and Sticky,chinese,4.2,29,7.9,7439,739,1620,448,7841,3487
49817,Fourth Perspective,chinese,4.4,28,4.8,8023,2108,2664,373,8429,5304
49819,The Male Lead Is Obsessed With Proposing to Me,korean,4,19,17.8,9962,4709,4355,494,7519,7053
49822,The Abandoned Husband Dominates,chinese,2.2,12,32,9514,3725,3964,31,11954,12405
49825,My Late Ex-boyfriend Pestered Me on WeChat,chinese,3.1,10,17.5,9504,2000,6928,125,11072,7617
49828,"When I Opened My Eyes, I Realized That I Became a Genius With Sword Art",korean,3.9,30,3.6,5900,609,1921,547,7191,1240
49843,Sorcerer Wants to Enjoy Poya Poya,japanese,3.7,10,10.6,10125,2000,4519,229,9832,4680
49845,When the Villainess Became the Male Lead’s Obsession,korean,3.6,16,14,9395,1143,3097,681,6521,3566
49847,Ad**t Superstore,chinese,4,26,7.2,7004,2040,2237,495,7513,2169
49849,How To Survive As a Villain on the Verge of Death,korean,3.9,36,2.9,4797,414,413,1128,4871,589
49852,Exclusive Dating Restriction Zone,korean,3.9,41,6.4,6601,580,1504,526,7314,2258
49856,My Wife is a Beautiful CEO Fanfic Ntr,chinese,2.4,19,17,10577,2765,5639,102,11350,10583
49857,Her Bizarre Night Guest,korean,2.7,10,11.5,11255,3539,2000,283,9257,10090
49863,The Princess from the Dragon Slayer Kingdom,chinese,3.6,14,0.5,8843,3123,5067,130,11003,6662
49869,I am the Older Sister of the Possessed Female Lead,korean,3.1,9,69,11286,2000,2000,302,9060,9388
49871,I Became Popular After Acting Like a Green Tea,chinese,3.2,17,8.8,7981,2000,4519,280,9288,5798
49873,The Reincarnated Girl Is Free Once Again!,japanese,3,4,10,11431,2000,2000,130,11001,8254
49874,Utsukushii Kare,japanese,3.9,39,34.5,7131,2000,3615,319,8891,7980
49879,Now Come and Regret,korean,3.5,15,10.3,9929,4664,1660,296,9124,9235
49888,Step-Mother has Given Up,chinese,2.8,15,17,9138,2000,4355,228,9846,9529
49907,Getting Away From The Hunter,korean,3.8,21,12.2,9199,3075,2498,569,7063,3612
49910,The Main Character Is A Villainess,korean,3.7,13,14.4,10504,6035,4705,414,8080,8564
49913,My Vengeful Former Lover,korean,4,11,7.4,9886,2716,2326,484,7599,3888
49915,After a Flash Marriage With the Disabled Tyrant,chinese,4.4,106,2.7,3122,278,165,1836,3405,312
49917,They are Chasing Me!,chinese,3.7,37,67,6248,3201,2698,923,5454,3206
49922,The Dark Villian Daughter is Too Loved,japanese,3.1,7,11,11019,3834,4040,214,9999,6337
49924,"Now That I’m Dead, are you Satisfied?",japanese,3.9,24,2.6,4115,434,120,822,5816,194
49925,Plant Monster Girl Diary,japanese,4,20,4.7,7196,869,981,391,8271,1451
49927,"Be Responsible, Flowers Are Blooming",chinese,3.3,8,13.2,10053,4244,1384,139,10873,8257
49928,"Don’t Move, I’ll Be Right There!",chinese,3,4,16.5,11848,2000,2000,92,11479,10743
49931,My B Boyfriend Became an A,chinese,3.8,20,16,8835,2000,6928,251,9596,6954
49934,I’ll Wrench the Neck of Sweet Son of a B*tch,korean,3.2,24,2,8639,2716,2638,444,7878,4274
49938,"Fire Arrow? No, This Is a Rifle!!!",japanese,3.5,21,2.3,6163,2224,615,470,7681,946
49939,Being a Lady of an Influential Family,chinese,1.7,7,11.6,9978,2000,1716,128,11028,6661
49943,Boyfriend For Hire,chinese,4.1,18,10.8,8924,6151,6928,257,9524,9931
49945,"That Time I’ve Seen Through a Beautiful Gyaru’s Punishment Game Confession, I Forgave Her but She Started to Get Closer",japanese,3.2,41,1.6,3846,183,123,828,5796,221
49950,The NPC Was Once Again Frightened By Me,chinese,4.2,32,21.7,8349,2098,2579,760,6089,5306
49956,"After Wearing the Book, I Became the Villain’s Little Fan Girl",chinese,3.4,14,13.2,10012,2000,4519,310,8987,9046
49958,The Geeky Girl Alpha’s Daily Life After Marriage,chinese,4.1,35,13,7145,2792,3230,316,8924,7846
49960,Yousei Bishoujo ga Nounai de Tasuke wo Motometekurundaga?,japanese,4.2,31,2.8,4156,144,203,921,5465,368
49962,My Cat And I Both Like You,chinese,3.8,9,4.3,10407,2000,6928,244,9667,7475
49965,"For Older Brother, I Will Seduce the Male Lead",korean,3.9,26,16.5,8460,2063,5639,602,6902,7156
49969,I Want to be a Bad Daughter-in-Law,korean,1.5,6,32.5,11625,2000,2000,205,10095,10585
49979,Wicked Island Of Ireland,korean,3.4,9,16,10416,6121,5639,200,10164,6272
49980,The Grim Reaper Can’t Be Tricked,chinese,4.3,22,32,10387,2000,2000,252,9574,10963
49987,"It’s Only Natural for a Maid. ~The All-powerful Maid, Who Had Been Taking Care of All the Menial Chores, Is Framed and Decides To Go On a Journey",japanese,2.7,7,12.6,9999,4856,3489,226,9866,8407
49989,Can’t Come Back,korean,3.6,18,12.8,9376,4855,6928,461,7758,5876
49992,Zhao’s First Daughter,chinese,3.5,17,7.1,7083,1885,904,447,7851,1545
49994,Around the Kingdom of Kistler,japanese,3.1,8,32,10596,4833,3615,195,10219,8257
49996,How Could You Like Another Girl When You Already Have A Cute Fiancée Like Me?,japanese,3.9,38,9.3,6535,368,1404,699,6425,2668
49998,He’s Pregnant with the Major General’s Fish Cub,chinese,4.1,30,5.3,6215,1380,743,992,5244,1543
50004,School Uniform Gentleman,chinese,4.2,17,2.9,8637,998,2390,334,8756,4133
50006,Apocalypse’s Billionaire,korean,4.1,8,9.1,9650,2000,5639,228,9846,9726
50013,I Became My Son’s First Love,korean,3.2,25,31.5,9745,4795,3157,471,7673,4565
50017,If The Moon Won’t Hold You,chinese,4,23,3.8,8065,2163,2430,425,8007,3370
50021,If I Can’t Be Your Wife,korean,3.4,41,1.5,5178,1580,360,724,6281,996
50027,The Villain Family’s New Daughter-In-Law,korean,3.8,39,1.1,5466,1381,525,924,5454,765
50029,Kingdom Of Styria,japanese,2.7,6,3.5,11511,4643,6928,99,11392,10740
50030,"Doitsu Gun Shoukan! ~Yuusha-tachi ni Subete o Ubawareta Dragon Shoukanshi, Moto Saikyou wa Fukushuu o Chikau~",japanese,3.1,12,5.3,8648,704,2000,175,10462,4117
50033,Human Mold,chinese,3.9,16,4.1,9368,3455,4040,240,9719,8568
50040,I Thought I Was The Main Character,korean,4.1,29,9,7776,4170,6928,491,7547,7053
50041,"Sukina Ko ni Furareta ga, Kouhai Joshi kara “Senpai, Watashi ja dame desu ka…?” To Iwareta Ken",japanese,2.7,10,31.5,11189,2000,6928,175,10459,7614
50045,The AI Says That My True Love ~ Is Also a Girl?,japanese,4,20,15.8,8904,4687,4705,256,9534,8405
50048,I Refuse To Reject His Proposal,korean,2.8,6,10.5,10922,3518,2923,322,8859,5487
50051,Re-engraving the Spring,chinese,3.5,24,3.3,8651,2319,2314,276,9338,4242
50055,Using My Common Sense Altering Ability I’ll F**k and Make a Mess of Women In A Different World,japanese,3.2,20,11.9,8714,2724,2188,285,9238,3867
50056,My Desertion Would Be Faster Than Heros’ Obsession,korean,4.2,25,10.3,8790,4211,1932,448,7841,4369
50059,Skill Kasegi wa Kishou-shu ni Yori,japanese,3.7,15,6.2,8596,2000,5639,285,9237,10965
50060,When the Nemesis Eats the Wicked Woman,korean,4,24,2.3,6664,1513,423,616,6825,1500
50071,If You Wish For A Married Couple’s Duties,korean,3.6,12,1.6,9560,2694,1760,393,8246,3213
50078,Being-Towards-Death,chinese,3.9,15,15.3,10636,2000,3489,216,9977,10267
50081,The Monster Duke Mistook Me for His Wife,korean,4,21,4.6,7038,1847,2430,716,6327,2352
50083,"The Huntress, Your Knight Next Door",korean,3.3,13,20.3,10652,4101,3615,254,9562,5355
50085,She Was Actually My Stepsister,japanese,3.7,23,10.3,9102,3882,5639,370,8454,5108
50090,Drifting Between Film and Reality,chinese,3.3,11,4.1,7937,1715,920,411,8103,1839
50095,Falling In Love With Tsundere Villainess After Transmigrating,chinese,4.5,97,2000,2990,3338,1219,887,5570,1147
50097,Collecting the Male Leads’ First Nights,korean,3.3,19,12.2,8818,3745,1921,383,8325,3051
50100,Reincarnated in The World of a Yuri Game as a Man Who Got Sandwiched by Yuri,japanese,3.9,14,2.8,7473,1983,658,265,9452,2360
50110,"My Sister’s Best Friend? My Female Friend Already? Then, What’s Next―?",japanese,3.8,20,4.7,7934,2092,2353,499,7476,4600
50117,"I Played the Role of a Hated Hero, but for Some Reason, I’m Loved by the Last Boss and Living With Her!",japanese,3.7,56,1.3,3067,76,87,1475,4099,96
50119,The Crow That’s After Me,korean,3.5,6,60,11576,6067,5639,245,9655,10413
50121,"Desert, Steel, and an Old Man",japanese,3,2,60,12029,2000,2000,67,11708,10963
50122,Death Can’t Sleep,korean,4.1,27,2.7,6648,3412,698,557,7140,2830
50126,"Prince, I Don’t Want To Be Killed by You This Time! -The Poor Lady Who Was Framed by the Saint, Avoids Being Skewered the Second Time! ~",japanese,3.6,16,2.9,7072,469,1213,461,7759,982
50129,"Once Trust Is Broken, It Can’t Be Regained – No Matter What You Say Now, It Won’t Affect Me",japanese,3.2,42,1.2,3210,200,71,836,5763,103
50138,Vicious Male Counterpart Isn’t Competing Anymore,chinese,4.3,48,5.7,5340,3943,3615,883,5579,1705
50146,I’m Helping the Male Lead Adapt in Modern Times,korean,3.5,8,59,10782,2000,2000,179,10404,10412
50148,After Rebirth I Became a Rich Man’s Wife,chinese,4.1,29,3.9,6099,706,1315,615,6832,3484
50149,The Return of the Disaster-Class Hero,korean,3.2,63,1,2501,56,62,1288,4468,61
50152,Game To Kill Humans and Get 100 Points. But My Priority Is To Play With Neko Girl,japanese,2,6,59,10875,2000,2000,104,11331,9931
50154,First Marriage and then Love,chinese,3.6,21,9.8,8463,2000,2877,357,8555,6159
50157,Become a Star,korean,4.2,84,0.9,2581,41,51,901,5532,72
50161,I Am the Fated Villain,chinese,4.5,86,0.7,2218,19,15,1276,4504,21
50164,Big Bodhi,chinese,3.6,9,2.3,10015,2000,5067,79,11605,7726
50174,I Got a Fake Job at the Academy,korean,4.3,52,2.4,4136,198,84,1156,4795,141
50178,I am an XXXL Con***,chinese,4.6,49,8.5,5158,794,2134,797,5929,1293
50180,Spider,chinese,3.3,13,4.8,10289,2000,3097,231,9813,9050
50182,Pride and Sanctimony,korean,4.1,46,1.4,5129,869,210,742,6168,1245
50189,The Love Comedy Where You’ll Die if They Find Out Who’s Your Crush,japanese,2.9,13,11.4,10575,6172,6928,233,9802,7478
50198,Neverland,chinese,3,8,14,10735,2000,2000,147,10791,9529
50200,I Crossed the Line Without Knowing It Was the Male Lead,korean,3.5,13,8,8784,2000,3097,419,8045,5993
50204,Split personality,chinese,3.4,18,56,9569,6125,6928,283,9258,7355
50207,I Accidentally Seduced my Brother’s Friend,korean,3.6,11,11.2,8934,2590,2041,426,7996,4433
50209,I Fell Into the Arms Of A Mad Villain,korean,4.1,18,18.7,7723,2106,2664,544,7205,4463
50211,The Returner Hero’s Re: School,japanese,3.4,10,18.7,10454,2000,6928,209,10059,10266
50215,The Frenzy Of Evolution,chinese,2.9,7,2.3,10646,3638,5067,109,11278,7262
50223,Heavenly Demon Cultivation Simulation,korean,3.8,18,3.7,10047,2221,2390,187,10312,6209
50233,The 7th Marriage Is Planned,korean,3.1,12,5,10772,1949,4246,295,9132,6954
50235,The Memory Store at Kurama 2nd District,japanese,4.1,9,26.5,11394,2000,2000,74,11641,10862
50236,The President Is Sick in the Head,chinese,4,15,1.9,7500,1521,1998,442,7894,2033
50238,The Peasant Girl’s Name Moves the World,chinese,3.3,16,1.6,7569,1619,1159,304,9036,2912
50242,The Eldest Daughter was Reborn,chinese,3.6,31,1,4660,300,415,623,6795,370
50244,I Received a Prophecy That My Fiancé Would Change His Mind,korean,3.2,10,17,10813,4646,6928,263,9473,10267
50246,The Cup Of Revenge Is In Your Hand,korean,2,4,11.8,11692,2000,6928,206,10082,10265
50256,Reborn As A Little Fiancée Of Paranoid Vampire,chinese,0,0,8024,12209,2000,2000,14,11974,12408
50273,"Cover The Sky With One Hand, Beat The Ground With The Other",chinese,2.8,5,27,10328,1201,2000,88,11516,10266
50276,About Your Pride and My Prejudice,korean,3.9,41,2,5014,203,498,804,5901,744
50278,"Duke, Is This Your First Time?",korean,3.4,17,4.1,8897,1903,1112,392,8260,3279
50282,The Embarrassing Days of Accidentally Wearing the Same Clothes as the Campus Prince,chinese,4.3,48,6.3,6259,3493,733,468,7696,4595
50294,The Return of The Crazy Demon,korean,4.4,18,54,10741,2000,3762,133,10965,10965
50297,The Princess’ Bedroom Doll,korean,4.1,34,2.5,5479,599,325,807,5883,725
50301,The Tyrant Couldn’t Fall Asleep,korean,3.5,11,3.5,10401,1232,6928,392,8254,4200
50303,"I, The Villain, Will Start With Grabbing The Protagonist’s Peerless Beauties!",chinese,4.2,15,8.7,8945,3600,3964,241,9703,4799
50305,I Became the Young Villain’s Sister-In-Law,korean,3.8,20,3.4,7055,1415,1821,731,6244,1682
50309,Third Movement,chinese,3.5,11,26,10390,4646,2000,245,9653,9234
50314,It’s Still Popular Among Wealthy Families to Hold The Wrong Child,chinese,2.4,9,7.3,9342,3041,2000,205,10095,6848
50322,Blazing Armour,chinese,4.1,15,13.2,8897,2984,3762,243,9681,9242
50331,The World,japanese,3,5,8.5,10234,2000,2000,74,11641,7475
50332,Time Manipulating System,chinese,2.9,13,3.4,9678,2000,6928,118,11163,7977
50334,Ancient Divine Phoenix Cultivation: Unlimited Return of Cultivation Base,chinese,2.7,7,3.4,10670,3099,6928,116,11190,8257
50338,The Demon King Who Leveled up Without Attack,korean,3.4,7,9514,11442,2000,2000,105,11319,8568
50340,The Twentieth Year After My Death,chinese,4,24,0.5,7459,2000,5639,158,10658,8569
50344,I Became the Villain’s Trainer,korean,3.8,10,4.3,9499,2085,2326,428,7979,3885
50346,Rubik’s Cube of Heavens,chinese,2.8,6,2,10759,3804,1504,97,11410,9047
50355,My Childhood Friend Who Never Went to School Made It a Condition of Going to School To Kiss Her Every Day,japanese,2.4,21,4.8,8835,1841,4246,324,8842,3663
50358,Fist Over Law,korean,2.3,4,50,11881,2000,2000,63,11739,11018
50362,I Accidentally Kidnapped The Ultimate Villain,korean,4.3,18,7.1,7889,1903,2062,567,7076,3090
50364,"I was Reincarnated as a Side Heroine in a Yuri Game, and with all my Power I will Protect my Favorite Character",japanese,4.2,27,3,5866,432,575,535,7260,627
50373,Scum Girl Practice Manual,chinese,2.2,6,24.5,10893,2000,2000,92,11479,10090
50375,Baby Pharmacist Princess,korean,3,8,49,11398,4769,5067,212,10023,10089
50382,After My Boyfriend Cheated on Me,chinese,4.2,32,4.3,6207,2668,1660,294,9143,6336
50384,The Frontier Alchemist ~ I Can’t Go Back to That Job After You Made My Budget Zero,japanese,3.9,18,2.2,4202,89,116,865,5648,153
50386,Four O’Clock Flower,chinese,4,7,4.9,9963,3507,4519,189,10287,6663
50388,The Time I Found Out the Heroine of a Certain Top Post Was Me,chinese,3.9,12,24.5,10486,2000,6928,158,10657,10090
50389,No Regrets Return,korean,3,2,49,12046,6121,2000,72,11660,11018
50390,I Became the Wicked Beastman’s Catnip,korean,3.9,9,4.5,10345,2243,2134,363,8502,4501
50392,"After I Died, I Became Popular Again",chinese,3.9,45,50,5250,3897,2724,1076,5008,835
50394,Breaking a Couple in every World,chinese,3.3,12,3,8627,3712,1255,210,10051,4687
50400,I Couldn’t Tell You Who It Was,korean,3.9,7,25,11434,6071,2923,198,10176,10413
50407,After I Flopped on My Crush,chinese,4.2,17,54,7095,1074,4246,638,6725,2265
50424,I Became the Daughter-In-Law of the Righteous Mad Dog,korean,3.6,14,3.8,8394,1731,1784,538,7243,2073
50431,"The Child Is Not Mine, so Why Should I Raise It?",chinese,2.5,28,3.2,7905,2000,6928,153,10722,7616
50433,How Does It Feel To Be In B-grade Horror Game,korean,3.6,14,8,9067,900,3157,332,8775,5997
50437,The Regent’s Secret,chinese,4.2,20,4.8,9290,1554,2271,337,8738,3775
50442,Everyone Is Saying That I’m Helping Others Teach Their Boyfriend,chinese,3.9,15,16.3,9594,6135,2000,189,10287,10266
50445,"The Villainess Detective, On The Case Of The Broken Engagement Murder",japanese,3.4,12,1,9425,4622,3762,132,10976,8114
50446,Starting Life as a Baron,chinese,4.1,17,3.1,8586,1959,2969,200,10164,6154
50448,The Hiding Wise Man Can Not Hide,japanese,3.5,11,6.7,10111,2000,5639,185,10348,9931
50450,The Abandoned Empress Will Not Return,korean,3.4,13,3.6,9073,2294,2638,331,8782,4533
50465,12 O’Clock Marionette,korean,4.3,7,5.9,10994,4796,4519,349,8629,6848
50468,"A Story of a Cannon Fodder who Firmly Believed He was the Protagonist, Misunderstood the Actual Protagonist as the Cannon Fodder, and Ended up Victorious",japanese,4,21,5.8,8365,1663,804,261,9491,2708
50469,Lady Spring,korean,4.2,26,1.9,6375,1791,1816,384,8319,1394
50471,Little Ancestor,chinese,4.5,15,6.7,9269,1972,2551,498,7485,3506
50481,Payback,korean,4.7,24,5.2,7567,2071,687,499,7478,3726
50487,There’s No Such Thing as Love in a Swordsman’s Heart,chinese,4.5,15,10,8443,2834,1523,398,8209,4468
50489,Helping Santa Claus Isn’t Easy!,japanese,3,3,2000,10466,2000,1716,60,11762,10966
50495,Revenge of the Garfield,chinese,3.3,15,2.8,8318,2473,2353,264,9464,3317
50499,Open a Street Stall and Sell Vigorously,chinese,2.4,7,2,9756,3089,2746,166,10553,5799
50504,Final Boss: Shadow Running towards the Light,korean,2.6,5,22.5,11701,2000,2000,70,11680,10090
50508,I’m Here To Find My Missing Companion,korean,3.3,6,4.9,11434,6074,3057,236,9776,9383
50514,My Villain Brothers Are Interfering With My Relationship,korean,3.6,16,3,8933,2000,1477,557,7140,2082
50516,Spiritual Detective – Touka Fujisaki Never Scoffs at Tragedies,japanese,4.6,11,11.3,11129,2000,6928,180,10396,9235
50525,For You In The Cage,korean,3.5,13,6.3,10466,4266,2290,361,8521,4941
50527,This is a Miracle,chinese,4.3,9,1.3,10580,1538,2260,142,10842,3366
50529,It’s Annoying I Want To Eat People,chinese,3.3,10,2.5,9347,6106,6928,186,10326,9239
